商品名称	合约名称	开盘价		最高价		最低价		收盘价		前结算价	结算价		涨跌		涨跌1		Delta		成交量		持仓量		持仓量变化	成交额		行权量		
豆粕		m1707-C-2500	195.5		195.5		195.5		195.5		250		173		-54.5		-77		1		2		162		-4		0.39		2		
豆粕		m1707-C-2550	145.5		145.5		125		125		200		123		-75		-77		1		4		260		-4		0.54		0		
豆粕		m1707-C-2600	93		97		72.5		72.5		150		73.5		-77.5		-76.5		0.97		110		302		92		9.95		0		
豆粕		m1707-C-2650	40		40		27		30.5		100.5		30		-70		-70.5		0.72		94		156		-6		3.1		0		
豆粕		m1707-C-2700	24.5		24.5		2.5		4		54.5		6		-50.5		-48.5		0.25		204		266		22		3.15		0		
豆粕		m1707-C-2750	52		52		1		1		21		0.5		-20		-20.5		0.03		46		312		-22		0.5		0		
豆粕		m1707-C-2800	1		1		0.5		0.5		5		0.5		-4.5		-4.5		0.02		42		660		-2		0.04		0		
豆粕		m1707-C-2850	0.5		2.5		0.5		0.5		0.5		0.5		0		0		0.02		212		1,078		84		0.18		0		
豆粕		m1707-C-2900	0.5		1.5		0.5		0.5		0.5		0.5		0		0		0.01		270		1,592		-92		0.18		0		
豆粕		m1707-C-2950	0		0		0		0.5		0.5		0.5		0		0		0.01		0		1,190		0		0		0		
豆粕		m1707-C-3000	0.5		0.5		0.5		0.5		0.5		0.5		0		0		0.01		46		780		-10		0.02		0		
豆粕		m1707-C-3050	0		0		0		0.5		0.5		0.5		0		0		0.01		0		1,274		0		0		0		
豆粕		m1707-C-3100	0		0		0		0.5		0.5		0.5		0		0		0.01		0		1,328		0		0		0		
豆粕		m1707-C-3150	0		0		0		0.5		0.5		0.5		0		0		0.01		0		866		0		0		0		
豆粕		m1707-P-2500	0.5		0.5		0.5		0.5		0.5		0.5		0		0		-0.02		10		864		-10		0.01		0		
豆粕		m1707-P-2550	0		0		0		0.5		0.5		0.5		0		0		-0.02		0		958		0		0		0		
豆粕		m1707-P-2600	1.5		2		0.5		1.5		0.5		0.5		1		0		-0.03		334		1,176		62		0.56		0		
豆粕		m1707-P-2650	1.5		8.5		1.5		6		0.5		7		5.5		6.5		-0.28		356		1,850		-68		1.57		0		
豆粕		m1707-P-2700	12		33		1.5		30		4.5		33		25.5		28.5		-0.75		1,224		2,232		-424		22.89		8		
豆粕		m1707-P-2750	48		87.5		38		78		21		77.5		57		56.5		-0.97		574		1,096		-326		40.16		0		
豆粕		m1707-P-2800	89		147		85		125		55		127		70		72		-1		372		774		-266		41.61		0		
豆粕		m1707-P-2850	125		199		125		178		100.5		177		77.5		76.5		-1		74		504		-50		12.36		5		
豆粕		m1707-P-2900	191.5		224.5		191.5		224.5		150		227		74.5		77		-1		52		530		-32		11		15		
豆粕		m1707-P-2950	275.5		275.5		275.5		275.5		200		277		75.5		77		-1		20		224		-70		5.51		35		
豆粕		m1707-P-3000	292.5		292.5		292.5		292.5		250		327		42.5		77		-1		20		246		-8		5.85		4		
豆粕		m1707-P-3050	336.5		354.5		336.5		354.5		300		377		54.5		77		-1		12		386		-12		4.22		0		
豆粕		m1707-P-3100	0		0		0		427		350		427		77		77		-1		0		146		0		0		0		
豆粕		m1707-P-3150	0		0		0		477		400		477		77		77		-1		0		4		-2		0		1		
豆粕		m1708-C-2500	0		0		0		169		216		169		-47		-47		0.91		0		44		0		0		0		
豆粕		m1708-C-2550	103		103		93		93		169.5		125.5		-76.5		-44		0.83		40		40		20		3.92		0		
豆粕		m1708-C-2600	74.5		74.5		70.5		70.5		127		88		-56.5		-39		0.7		40		88		20		2.9		0		
豆粕		m1708-C-2650	38		39		38		39		90		57.5		-51		-32.5		0.55		60		60		20		2.3		0		
豆粕		m1708-C-2700	0		0		0		35		60		35		-25		-25		0.4		0		140		0		0		0		
豆粕		m1708-C-2750	17.5		17.5		17.5		17.5		37		19.5		-19.5		-17.5		0.26		20		232		0		0.35		0		
豆粕		m1708-C-2800	21.5		21.5		12.5		12.5		21		9.5		-8.5		-11.5		0.15		30		390		2		0.44		0		
豆粕		m1708-C-2850	10		12.5		10		10		11		4.5		-1		-6.5		0.08		72		498		66		0.73		0		
豆粕		m1708-C-2900	0		0		0		1.5		5.5		1.5		-4		-4		0.03		0		322		0		0		0		
豆粕		m1708-C-2950	0		0		0		0.5		2.5		0.5		-2		-2		0.01		0		318		0		0		0		
豆粕		m1708-C-3000	0		0		0		0.5		1		0.5		-0.5		-0.5		0.01		0		266		0		0		0		
豆粕		m1708-C-3050	2.5		2.5		2		2		0.5		0.5		1.5		0		0.01		8		346		6		0.02		0		
豆粕		m1708-C-3100	0		0		0		0.5		0.5		0.5		0		0		0.01		0		368		0		0		0		
豆粕		m1708-P-2500	3.5		8.5		3.5		8.5		2		5		6.5		3		-0.09		176		558		-36		1.05		0		
豆粕		m1708-P-2550	5.5		5.5		5.5		5.5		6		12		-0.5		6		-0.17		2		36		0		0.01		0		
豆粕		m1708-P-2600	29.5		38		29.5		37.5		13.5		24		24		10.5		-0.29		62		320		-2		2.32		0		
豆粕		m1708-P-2650	67.5		70		67.5		70		26		43.5		44		17.5		-0.45		24		272		0		1.67		0		
豆粕		m1708-P-2700	0		0		0		70.5		46		70.5		24.5		24.5		-0.6		0		118		0		0		0		
豆粕		m1708-P-2750	0		0		0		105		73		105		32		32		-0.74		0		160		0		0		0		
豆粕		m1708-P-2800	0		0		0		145.5		107		145.5		38.5		38.5		-0.85		0		182		0		0		0		
豆粕		m1708-P-2850	0		0		0		190.5		147		190.5		43.5		43.5		-0.92		0		174		0		0		0		
豆粕		m1708-P-2900	0		0		0		237.5		191		237.5		46.5		46.5		-0.97		0		156		0		0		0		
豆粕		m1708-P-2950	0		0		0		286.5		238		286.5		48.5		48.5		-0.9		0		100		0		0		0		
豆粕		m1708-P-3000	0		0		0		336		287		336		49		49		-1		0		60		0		0		0		
豆粕		m1708-P-3050	0		0		0		386		336.5		386		49.5		49.5		-1		0		42		0		0		0		
豆粕		m1708-P-3100	498.5		498.5		498.5		498.5		386		436		112.5		50		-1		2		2		0		1		0		
豆粕		m1709-C-2500	170		182.5		133.5		139.5		217.5		161		-78		-56.5		0.77		938		1,338		32		151.8		0		
豆粕		m1709-C-2550	135		141.5		100.5		106.5		176.5		126		-70		-50.5		0.68		414		1,210		-90		46.43		0		
豆粕		m1709-C-2600	96.5		134.5		75		81.5		139.5		95.5		-58		-44		0.59		1,732		2,060		684		143.66		0		
豆粕		m1709-C-2650	78		79.5		56.5		61.5		107		70.5		-45.5		-36.5		0.48		2,380		2,750		692		152.93		0		
豆粕		m1709-C-2700	56.5		59.5		42		46.5		79.5		50		-33		-29.5		0.38		4,368		4,962		1,004		209.11		0		
豆粕		m1709-C-2750	43		45.5		31.5		35.5		57		34.5		-21.5		-22.5		0.29		3,696		6,076		458		135.14		0		
豆粕		m1709-C-2800	33		33.5		24.5		26.5		40		23		-13.5		-17		0.22		3,860		7,984		24		105.37		0		
豆粕		m1709-C-2850	29.5		29.5		18.5		19.5		26.5		15		-7		-11.5		0.15		2,700		12,216		200		57.08		0		
豆粕		m1709-C-2900	18		19		14.5		15		17.5		9		-2.5		-8.5		0.1		1,140		8,580		-168		17.72		0		
豆粕		m1709-C-2950	14		14.5		10.5		11		11		5.5		0		-5.5		0.07		800		7,290		-114		9.36		0		
豆粕		m1709-C-3000	11		11		8.5		9.5		6.5		3		3		-3.5		0.04		1,002		13,076		0		9.81		0		
豆粕		m1709-C-3050	8		8		7		7		3.5		1.5		3.5		-2		0.02		612		4,742		-188		4.55		0		
豆粕		m1709-C-3100	6.5		7		5.5		5.5		2		1		3.5		-1		0.01		1,696		5,170		70		10.31		0		
