商品名称	合约名称	开盘价		最高价		最低价		收盘价		前结算价	结算价		涨跌		涨跌1		Delta		成交量		持仓量		持仓量变化	成交额		行权量		
豆粕		m1707-C-2500	367		367		367		367		360		360		7		0		1		20		218		-20		7.34		0		
豆粕		m1707-C-2550	0		0		0		310		310		310		0		0		1		0		186		0		0		0		
豆粕		m1707-C-2600	267		267		267		267		260		260		7		0		1		20		278		0		5.34		0		
豆粕		m1707-C-2650	214		214		214		214		211		211.5		3		0.5		0.97		40		180		-40		8.56		0		
豆粕		m1707-C-2700	168		168		160.5		165.5		163.5		164.5		2		1		0.92		50		292		2		8.31		0		
豆粕		m1707-C-2750	128		128		111		118		119		121.5		-1		2.5		0.83		162		432		-34		19.4		0		
豆粕		m1707-C-2800	85		85		73.5		78.5		81		84		-2.5		3		0.7		410		514		-8		32.74		0		
豆粕		m1707-C-2850	49		49		40		45		50.5		54		-5.5		3.5		0.54		102		986		-40		4.47		0		
豆粕		m1707-C-2900	26		27.5		21.5		25		28.5		32		-3.5		3.5		0.38		292		1,864		-74		7.51		0		
豆粕		m1707-C-2950	14		14		11.5		11.5		14		17		-2.5		3		0.24		164		1,272		-18		2.08		0		
豆粕		m1707-C-3000	8		8		7.5		7.5		6.5		8		1		1.5		0.13		120		886		36		0.91		0		
豆粕		m1707-C-3050	5.5		66		4.5		5		2.5		3.5		2.5		1		0.07		186		902		-4		1.08		0		
豆粕		m1707-C-3100	3.5		4		3		3.5		0.5		1.5		3		1		0.03		174		922		18		0.63		0		
豆粕		m1707-C-3150	2.5		3.5		2		2.5		0.5		0.5		2		0		0.01		622		428		304		1.65		0		
豆粕		m1707-P-2500	0		0		0		0.5		0.5		0.5		0		0		-0.01		0		658		0		0		0		
豆粕		m1707-P-2550	1		1		1		1		0.5		0.5		0.5		0		-0.01		2		796		-2		0		0		
豆粕		m1707-P-2600	2.5		2.5		2.5		2.5		0.5		0.5		2		0		-0.01		40		912		40		0.1		0		
豆粕		m1707-P-2650	2.5		2.5		2.5		2.5		1		1.5		1.5		0.5		-0.03		22		1,330		-2		0.05		0		
豆粕		m1707-P-2700	5		5.5		4.5		5		3.5		5		1.5		1.5		-0.09		66		1,202		24		0.33		0		
豆粕		m1707-P-2750	7.5		10		7.5		8.5		9.5		11.5		-1		2		-0.17		76		1,606		56		0.66		0		
豆粕		m1707-P-2800	15		18.5		14.5		15.5		21		24		-5.5		3		-0.3		368		1,670		132		6.2		0		
豆粕		m1707-P-2850	30		38.5		30		30		40.5		44		-10.5		3.5		-0.46		204		1,270		-6		7.05		0		
豆粕		m1707-P-2900	58		69		57		61.5		68.5		71.5		-7		3		-0.62		218		440		-64		13.69		0		
豆粕		m1707-P-2950	97		110.5		96.5		96.5		104		107		-7.5		3		-0.76		162		450		16		17.12		0		
豆粕		m1707-P-3000	152		156.5		143.5		143.5		146.5		148		-3		1.5		-0.87		64		248		0		9.61		0		
豆粕		m1707-P-3050	186.5		199.5		186.5		190.5		192.5		193.5		-2		1		-0.93		44		384		0		8.47		0		
豆粕		m1707-P-3100	250.5		250.5		237.5		237.5		241		241.5		-3.5		0.5		-0.97		40		144		0		9.76		0		
豆粕		m1707-P-3150	290.5		296		289		296		290.5		290.5		5.5		0		-0.9		44		50		-22		12.9		0		
豆粕		m1708-C-2500	0		0		0		353		345		353		8		8		1		0		44		0		0		0		
豆粕		m1708-C-2550	0		0		0		304		296		304		8		8		0.98		0		20		0		0		0		
豆粕		m1708-C-2600	0		0		0		256		248		256		8		8		0.95		0		28		0		0		0		
豆粕		m1708-C-2650	0		0		0		210.5		202.5		210.5		8		8		0.9		0		20		0		0		0		
豆粕		m1708-C-2700	0		0		0		167.5		160		167.5		7.5		7.5		0.83		0		100		0		0		0		
豆粕		m1708-C-2750	0		0		0		129		122		129		7		7		0.74		4		170		-4		0.52		0		
豆粕		m1708-C-2800	0		0		0		95.5		89		95.5		6.5		6.5		0.64		0		322		0		0		0		
豆粕		m1708-C-2850	50		63		50		63		62.5		67.5		0.5		5		0.52		22		378		-20		1.36		0		
豆粕		m1708-C-2900	0		0		0		46		41.5		46		4.5		4.5		0.4		0		222		0		0		0		
豆粕		m1708-C-2950	0		0		0		29.5		26.5		29.5		3		3		0.29		0		210		0		0		0		
豆粕		m1708-C-3000	0		0		0		18		16		18		2		2		0.2		0		254		0		0		0		
豆粕		m1708-C-3050	0		0		0		10.5		9		10.5		1.5		1.5		0.13		0		320		0		0		0		
豆粕		m1708-C-3100	0		0		0		6		5		6		1		1		0.08		0		380		0		0		0		
豆粕		m1708-P-2500	0		0		0		0.5		0.5		0.5		0		0		-0.01		0		82		0		0		0		
豆粕		m1708-P-2550	0		0		0		1.5		1.5		1.5		0		0		-0.02		0		32		0		0		0		
豆粕		m1708-P-2600	0		0		0		3.5		3.5		3.5		0		0		-0.05		0		236		0		0		0		
豆粕		m1708-P-2650	8.5		8.5		8.5		8.5		8		7.5		0.5		-0.5		-0.1		20		176		0		0.17		0		
豆粕		m1708-P-2700	0		0		0		14.5		15.5		14.5		-1		-1		-0.16		0		138		0		0		0		
豆粕		m1708-P-2750	0		0		0		26		27		26		-1		-1		-0.25		0		96		0		0		0		
豆粕		m1708-P-2800	46.5		46.5		46.5		46.5		44		42.5		2.5		-1.5		-0.36		20		170		-20		0.93		0		
豆粕		m1708-P-2850	0		0		0		64.5		67.5		64.5		-3		-3		-0.48		0		134		0		0		0		
豆粕		m1708-P-2900	0		0		0		92.5		96.5		92.5		-4		-4		-0.6		0		160		0		0		0		
豆粕		m1708-P-2950	0		0		0		126.5		131		126.5		-4.5		-4.5		-0.71		0		100		0		0		0		
豆粕		m1708-P-3000	166		166		166		166		170.5		165		-4.5		-5.5		-0.8		18		60		-18		2.99		0		
豆粕		m1708-P-3050	0		0		0		207.5		213.5		207.5		-6		-6		-0.87		0		44		0		0		0		
豆粕		m1708-P-3100	0		0		0		252.5		259.5		252.5		-7		-7		-0.92		0		2		0		0		0		
豆粕		m1709-C-2500	343.5		347.5		320		337		334.5		331		2.5		-3.5		0.96		186		1,354		20		61.48		0		
豆粕		m1709-C-2550	292.5		297.5		271		285		288		284		-3		-4		0.93		170		904		-26		48.46		0		
豆粕		m1709-C-2600	244.5		254		225		242.5		244		240		-1.5		-4		0.88		174		1,084		10		41.48		0		
豆粕		m1709-C-2650	204		207.5		181.5		199.5		202.5		198		-3		-4.5		0.82		328		1,196		126		62.21		0		
豆粕		m1709-C-2700	161.5		169		144.5		160.5		165		160		-4.5		-5		0.75		544		1,316		12		82.82		0		
豆粕		m1709-C-2750	131		133.5		111.5		124.5		131		126		-6.5		-5		0.66		784		3,300		22		94.82		0		
豆粕		m1709-C-2800	100		104.5		85.5		95.5		102		97		-6.5		-5		0.57		1,898		3,760		-16		177.32		0		
豆粕		m1709-C-2850	78		80.5		65		73		77		72.5		-4		-4.5		0.47		2,054		8,924		426		148.2		0		
豆粕		m1709-C-2900	60		62		49.5		56		57		52.5		-1		-4.5		0.38		1,750		6,942		-120		94.14		0		
豆粕		m1709-C-2950	46		48		40		43.5		41		37		2.5		-4		0.29		1,204		6,280		38		51.57		0		
豆粕		m1709-C-3000	37.5		38		31.5		35		28.5		25.5		6.5		-3		0.22		1,288		10,934		144		44.6		0		
豆粕		m1709-C-3050	29.5		30		25		27.5		19.5		17		8		-2.5		0.16		298		4,974		90		8.02		0		
豆粕		m1709-C-3100	22		23		19		21		13		11		8		-2		0.11		1,388		4,110		324		29.1		0		
豆粕		m1709-P-2500	4.5		4.5		4		4		4		3.5		0		-0.5		-0.04		142		2,842		6		0.61		0		
豆粕		m1709-P-2550	6.5		7		6		6.5		8		7		-1.5		-1		-0.07		326		2,480		8		2.12		0		
豆粕		m1709-P-2600	10		11.5		9.5		10		13.5		12.5		-3.5		-1		-0.12		442		5,212		152		4.47		0		
豆粕		m1709-P-2650	16		18		15		16.5		22.5		20.5		-6		-2		-0.18		408		3,848		2		6.74		0		
豆粕		m1709-P-2700	27		29.5		24		25.5		34.5		32.5		-9		-2		-0.25		1,074		5,638		264		28.82		0		
豆粕		m1709-P-2750	41.5		47.5		37.5		41		50.5		48.5		-9.5		-2		-0.34		1,834		5,884		178		77.7		0		
豆粕		m1709-P-2800	63.5		71		58		61		71		69		-10		-2		-0.43		3,340		4,900		-6		214.19		0		
豆粕		m1709-P-2850	89.5		101		84.5		88.5		96		94.5		-7.5		-1.5		-0.53		1,580		4,776		74		149.22		0		
豆粕		m1709-P-2900	123		136		115.5		126.5		126		124.5		0.5		-1.5		-0.62		368		1,156		64		47.11		0		
豆粕		m1709-P-2950	160.5		175.5		152		164.5		159.5		159		5		-0.5		-0.7		426		1,004		180		71.51		0		
豆粕		m1709-P-3000	197		217.5		193		201.5		197		197		4.5		0		-0.78		318		1,102		30		66.71		0		
豆粕		m1709-P-3050	243		258.5		235		248.5		238		238.5		10.5		0.5		-0.84		140		664		70		34.99		0		
豆粕		m1709-P-3100	284		303		277		287		281		282.5		6		1.5		-0.89		234		936		10		67.61		0		
