商品名称	合约名称	开盘价		最高价		最低价		收盘价		前结算价	结算价		涨跌		涨跌1		Delta		成交量		持仓量		持仓量变化	成交额		行权量		
豆粕		m1708-C-2400	0		0		0		247		241		247		6		6		1		0		0		0		0		0		
豆粕		m1708-C-2450	0		0		0		197		191.5		197		5.5		5.5		1		0		40		0		0		0		
豆粕		m1708-C-2500	135		135		135		135		144		147		-9		3		1		20		32		-20		2.7		0		
豆粕		m1708-C-2550	90		90		90		90		100.5		100		-10.5		-0.5		0.91		20		82		0		1.8		0		
豆粕		m1708-C-2600	50		50		50		50		63.5		58.5		-13.5		-5		0.74		20		218		0		1		0		
豆粕		m1708-C-2650	0		0		0		28		36		28		-8		-8		0.49		0		140		0		0		0		
豆粕		m1708-C-2700	15.5		15.5		12.5		14.5		18		10		-3.5		-8		0.24		26		306		24		0.37		0		
豆粕		m1708-C-2750	0		0		0		2.5		7.5		2.5		-5		-5		0.08		0		358		0		0		0		
豆粕		m1708-C-2800	0		0		0		0.5		2.5		0.5		-2		-2		0.02		0		426		0		0		0		
豆粕		m1708-C-2850	2		2		2		2		0.5		0.5		1.5		0		0.02		20		534		20		0.04		0		
豆粕		m1708-C-2900	0		0		0		0.5		0.5		0.5		0		0		0.01		0		306		0		0		0		
豆粕		m1708-C-2950	0		0		0		0.5		0.5		0.5		0		0		0.01		0		274		0		0		0		
豆粕		m1708-C-3000	0		0		0		0.5		0.5		0.5		0		0		0.01		0		308		0		0		0		
豆粕		m1708-C-3050	0		0		0		0.5		0.5		0.5		0		0		0.01		0		312		0		0		0		
豆粕		m1708-C-3100	0		0		0		0.5		0.5		0.5		0		0		0.01		0		342		0		0		0		
豆粕		m1708-P-2400	0		0		0		0.5		0.5		0.5		0		0		-0.01		0		66		0		0		0		
豆粕		m1708-P-2450	0		0		0		0.5		0.5		0.5		0		0		-0.01		0		84		0		0		0		
豆粕		m1708-P-2500	0		0		0		0.5		3		0.5		-2.5		-2.5		-0.02		0		560		0		0		0		
豆粕		m1708-P-2550	0		0		0		3		9.5		3		-6.5		-6.5		-0.09		0		610		0		0		0		
豆粕		m1708-P-2600	9.5		10		7.5		7.5		22.5		11.5		-15		-11		-0.26		20		730		2		0.17		0		
豆粕		m1708-P-2650	40		40.5		26.5		28.5		45		31		-16.5		-14		-0.51		54		524		4		1.8		0		
豆粕		m1708-P-2700	78.5		78.5		78.5		78.5		77		63		1.5		-14		-0.76		20		250		20		1.57		0		
豆粕		m1708-P-2750	0		0		0		105.5		116.5		105.5		-11		-11		-0.92		0		122		0		0		0		
豆粕		m1708-P-2800	153.5		153.5		153.5		153.5		161.5		153.5		-8		-8		-0.99		20		176		0		3.07		0		
豆粕		m1708-P-2850	0		0		0		203		210		203		-7		-7		-1		0		170		0		0		0		
豆粕		m1708-P-2900	0		0		0		253		259.5		253		-6.5		-6.5		-1		0		136		0		0		0		
豆粕		m1708-P-2950	0		0		0		303		309		303		-6		-6		-1		0		96		0		0		0		
豆粕		m1708-P-3000	0		0		0		353		359		353		-6		-6		-1		0		60		0		0		0		
豆粕		m1708-P-3050	0		0		0		403		409		403		-6		-6		-1		0		42		0		0		0		
豆粕		m1708-P-3100	0		0		0		453		459		453		-6		-6		-1		0		2		0		0		0		
豆粕		m1709-C-2400	244		265		244		260.5		250		253.5		10.5		3.5		0.95		20		610		-6		5.09		0		
豆粕		m1709-C-2450	193		215		193		215		205		208		10		3		0.9		20		556		4		4.07		0		
豆粕		m1709-C-2500	157		172.5		147.5		169		163		165.5		6		2.5		0.83		104		974		-20		16.81		0		
豆粕		m1709-C-2550	119.5		131		112.5		127.5		125.5		127.5		2		2		0.74		248		1,062		20		30.46		0		
豆粕		m1709-C-2600	87		96		79		95		93		94.5		2		1.5		0.63		370		1,654		46		32.77		0		
豆粕		m1709-C-2650	61.5		68.5		56		66.5		66.5		67		0		0.5		0.51		1,500		3,760		492		95.1		0		
豆粕		m1709-C-2700	43		48		39.5		47		45.5		46		1.5		0.5		0.4		1,038		5,420		-14		46.27		0		
豆粕		m1709-C-2750	31		34.5		28.5		32.5		29.5		30		3		0.5		0.29		614		7,786		166		19.56		0		
豆粕		m1709-C-2800	23.5		24.5		21		23.5		18.5		18.5		5		0		0.2		418		7,286		-40		9.75		0		
豆粕		m1709-C-2850	16.5		18		15		16.5		11		11		5.5		0		0.13		1,358		13,890		-222		22.3		0		
豆粕		m1709-C-2900	12		13		11.5		12.5		6		6		6.5		0		0.08		208		8,166		22		2.51		0		
豆粕		m1709-C-2950	8.5		9		7.5		8.5		3.5		3		5		-0.5		0.05		254		6,718		24		2.13		0		
豆粕		m1709-C-3000	7		7.5		7		7.5		1.5		1.5		6		0		0.02		132		11,064		-54		0.96		0		
豆粕		m1709-C-3050	5		5.5		4.5		5		0.5		0.5		4.5		0		0.01		140		3,880		-64		0.71		0		
豆粕		m1709-C-3100	4		4.5		4		4		0.5		0.5		3.5		0		0.01		542		5,836		136		2.22		0		
豆粕		m1709-P-2400	4		4		2.5		3		4.5		4		-1.5		-0.5		-0.05		538		1,550		-222		1.73		0		
豆粕		m1709-P-2450	6.5		6.5		5		5.5		9.5		8.5		-4		-1		-0.1		116		906		8		0.65		0		
豆粕		m1709-P-2500	11		13.5		9.5		10		17.5		16		-7.5		-1.5		-0.17		408		5,188		18		4.56		0		
豆粕		m1709-P-2550	20.5		25		18.5		19		30		27.5		-11		-2.5		-0.26		744		5,086		252		15.82		0		
豆粕		m1709-P-2600	38		44		33		34.5		47.5		44.5		-13		-3		-0.37		1,298		8,160		198		49.91		0		
豆粕		m1709-P-2650	62		70		55.5		57.5		70.5		67		-13		-3.5		-0.49		1,722		8,404		20		107.37		0		
豆粕		m1709-P-2700	95.5		102		85.5		87		99.5		95.5		-12.5		-4		-0.6		436		5,990		-36		39.53		0		
豆粕		m1709-P-2750	132.5		143		121		123		133.5		129.5		-10.5		-4		-0.71		382		5,190		-176		49.85		0		
豆粕		m1709-P-2800	173.5		179		161.5		164.5		172.5		168.5		-8		-4		-0.8		136		2,220		-16		22.82		0		
豆粕		m1709-P-2850	225		225		204.5		207.5		215		210.5		-7.5		-4.5		-0.87		134		2,410		-50		28.61		0		
豆粕		m1709-P-2900	265		275.5		250.5		250.5		260		256		-9.5		-4		-0.92		112		886		-8		29.11		0		
豆粕		m1709-P-2950	310.5		310.5		303		304		307		303		-3		-4		-0.95		8		642		4		2.44		0		
豆粕		m1709-P-3000	358.5		370.5		346		348		355.5		351.5		-7.5		-4		-0.98		60		732		-24		21.74		0		
豆粕		m1709-P-3050	406.5		412		392.5		396.5		404.5		400.5		-8		-4		-0.87		42		760		-6		16.79		0		
豆粕		m1709-P-3100	462.5		466		441.5		445		454.5		450.5		-9.5		-4		-0.86		100		688		-14		44.97		0		
豆粕		m1711-C-2400	0		0		0		274		272		274		2		2		0.88		0		28		0		0		0		
豆粕		m1711-C-2450	0		0		0		232.5		233.5		232.5		-1		-1		0.83		0		20		0		0		0		
豆粕		m1711-C-2500	0		0		0		193.5		198		193.5		-4.5		-4.5		0.77		0		40		0		0		0		
豆粕		m1711-C-2550	0		0		0		158.5		166		158.5		-7.5		-7.5		0.7		0		12		0		0		0		
