商品名称	合约名称	开盘价		最高价		最低价		收盘价		前结算价	结算价		涨跌		涨跌1		Delta		成交量		持仓量		持仓量变化	成交额		行权量		
豆粕		m1709-C-2400	419		423		419		423		414		423		9		9		1		14		330		10		5.91		0		
豆粕		m1709-C-2450	371.5		376.5		371.5		375.5		364		373		11.5		9		1		8		272		-8		3		0		
豆粕		m1709-C-2500	328.5		334		315		322.5		314.5		323		8		8.5		1		16		556		-2		5.2		1		
豆粕		m1709-C-2550	280.5		280.5		271.5		277		265.5		274.5		11.5		9		0.97		42		602		-4		11.66		0		
豆粕		m1709-C-2600	230		240		218.5		226.5		218.5		227		8		8.5		0.94		26		902		-4		5.85		0		
豆粕		m1709-C-2650	181.5		192		171.5		179.5		173.5		182		6		8.5		0.88		188		1,236		-34		34.11		0		
豆粕		m1709-C-2700	137.5		141.5		128		134.5		132.5		140.5		2		8		0.8		148		2,058		14		20.15		0		
豆粕		m1709-C-2750	104		110		87.5		97		97		103.5		0		6.5		0.69		790		2,808		-22		78.92		0		
豆粕		m1709-C-2800	69.5		78		60		65		67.5		73		-2.5		5.5		0.57		854		3,448		-8		58.8		0		
豆粕		m1709-C-2850	47.5		53		38		42.5		44.5		49		-2		4.5		0.44		4,936		7,688		-1,364		231.02		0		
豆粕		m1709-C-2900	31.5		35.5		24.5		27		27.5		31		-0.5		3.5		0.32		1,456		7,510		-274		44.96		0		
豆粕		m1709-C-2950	20.5		25		17.5		18		16		18.5		2		2.5		0.22		3,178		6,732		904		67.12		0		
豆粕		m1709-C-3000	14		18		12		12		9		10.5		3		1.5		0.14		1,174		9,424		210		17.91		0		
豆粕		m1709-C-3050	9.5		12.5		8.5		9.5		4.5		5.5		5		1		0.08		386		5,266		150		4.02		0		
豆粕		m1709-C-3100	6		8.5		6		6		2		2.5		4		0.5		0.04		1,014		5,890		456		7.59		0		
豆粕		m1709-C-3150	4.5		5.5		3.5		4		1		1		3		0		0.02		574		2,314		14		2.52		0		
豆粕		m1709-P-2400	0.5		0.5		0.5		0.5		0.5		0.5		0		0		-0.01		60		1,844		40		0.03		0		
豆粕		m1709-P-2450	1.5		1.5		1.5		1.5		0.5		0.5		1		0		-0.01		2		886		0		0		0		
豆粕		m1709-P-2500	1.5		2		0.5		1		0.5		0.5		0.5		0		-0.01		284		4,664		-66		0.21		0		
豆粕		m1709-P-2550	3.5		3.5		2		2		1.5		1.5		0.5		0		-0.03		200		3,514		-64		0.52		0		
豆粕		m1709-P-2600	4.5		5.5		4		4		4.5		4		-0.5		-0.5		-0.06		690		6,016		312		3.42		0		
豆粕		m1709-P-2650	8		8.5		6		6.5		9.5		9		-3		-0.5		-0.12		546		6,088		-22		3.92		0		
豆粕		m1709-P-2700	15		16		12		12.5		19		17.5		-6.5		-1.5		-0.2		1,268		6,406		-122		17.43		0		
