商品名称	合约名称	开盘价		最高价		最低价		收盘价		前结算价	结算价		涨跌		涨跌1		Delta		成交量		持仓量		持仓量变化	成交额		行权量		
豆粕		m1707-C-2500	334		336.5		329		329		319		339		10		20		1		50		156		16		16.62		7		
豆粕		m1707-C-2550	268		295.5		267		295.5		269.5		289		26		19.5		1		110		246		36		30.86		0		
豆粕		m1707-C-2600	222.5		251		219.5		251		221.5		240.5		29.5		19		0.97		72		290		34		16.86		0		
豆粕		m1707-C-2650	172.5		194.5		172.5		194.5		176		193.5		18.5		17.5		0.92		174		310		-10		32.38		0		
豆粕		m1707-C-2700	136.5		153.5		131.5		153.5		134		149.5		19.5		15.5		0.85		118		412		22		16.96		0		
豆粕		m1707-C-2750	98.5		117		94		117		97.5		110		19.5		12.5		0.75		272		574		58		29.18		0		
豆粕		m1707-C-2800	63		83		63		83		67		77		16		10		0.62		366		536		-76		26.6		0		
豆粕		m1707-C-2850	42		56.5		40		54.5		43		50.5		11.5		7.5		0.48		484		1,048		-14		23.48		0		
豆粕		m1707-C-2900	27		33		25		32.5		26		31		6.5		5		0.34		396		1,050		6		11.98		0		
豆粕		m1707-C-2950	15		22.5		15		22.5		15		17.5		7.5		2.5		0.22		266		1,198		-2		4.63		0		
豆粕		m1707-C-3000	11		14.5		9.5		14.5		8		9.5		6.5		1.5		0.14		138		570		0		1.56		0		
豆粕		m1707-C-3050	12		12.5		6.5		8.5		3.5		4.5		5		1		0.07		222		886		64		1.59		0		
豆粕		m1707-P-2500	1.5		1.5		1		1.5		0.5		0.5		1		0		-0.01		12		92		4		0.02		0		
豆粕		m1707-P-2550	1.5		1.5		1.5		1.5		1		0.5		0.5		-0.5		-0.01		8		538		4		0.01		0		
豆粕		m1707-P-2600	3		3.5		2		2		3		2		-1		-1		-0.04		52		546		-6		0.15		0		
豆粕		m1707-P-2650	6		7		4.5		5		7.5		5		-2.5		-2.5		-0.08		258		1,230		-78		1.46		0		
豆粕		m1707-P-2700	11.5		14		9		9		15.5		11		-6.5		-4.5		-0.15		418		926		82		4.64		0		
豆粕		m1707-P-2750	26		26.5		18		18.5		28.5		21.5		-10		-7		-0.25		460		1,516		94		10.28		0		
豆粕		m1707-P-2800	48.5		48.5		32.5		32.5		48		38		-15.5		-10		-0.38		634		842		224		24.71		0		
豆粕		m1707-P-2850	72.5		73.5		56		56		74		61.5		-18		-12.5		-0.52		306		422		68		19.85		0		
豆粕		m1707-P-2900	106.5		108.5		86		86		107		92		-21		-15		-0.66		456		362		-52		44.28		0		
豆粕		m1707-P-2950	147		150.5		123		123		145.5		128.5		-22.5		-17		-0.77		272		230		-40		36.67		0		
豆粕		m1707-P-3000	187.5		187.5		164.5		164.5		188.5		170		-24		-18.5		-0.86		140		236		14		24.89		0		
豆粕		m1707-P-3050	235.5		235.5		217.5		217.5		234.5		215.5		-17		-19		-0.92		82		382		-12		18.5		0		
豆粕		m1708-C-2500	0		0		0		347.5		321.5		347.5		26		26		0.97		0		20		0		0		0		
豆粕		m1708-C-2550	0		0		0		299.5		273.5		299.5		26		26		0.95		0		0		0		0		0		
豆粕		m1708-C-2600	0		0		0		254		227		254		27		27		0.91		0		28		0		0		0		
豆粕		m1708-C-2650	0		0		0		210.5		183.5		210.5		27		27		0.85		0		20		0		0		0		
豆粕		m1708-C-2700	0		0		0		170.5		144		170.5		26.5		26.5		0.78		0		100		0		0		0		
豆粕		m1708-C-2750	127		127		127		127		109		134.5		18		25.5		0.7		4		194		0		0.51		0		
豆粕		m1708-C-2800	0		0		0		103.5		79.5		103.5		24		24		0.6		0		286		0		0		0		
豆粕		m1708-C-2850	0		0		0		77		55.5		77		21.5		21.5		0.5		0		324		0		0		0		
豆粕		m1708-C-2900	0		0		0		55.5		37		55.5		18.5		18.5		0.41		0		162		0		0		0		
豆粕		m1708-C-2950	0		0		0		39		23.5		39		15.5		15.5		0.31		0		160		0		0		0		
豆粕		m1708-C-3000	30.5		30.5		29.5		30.5		14.5		26.5		16		12		0.24		80		116		-18		2.27		0		
豆粕		m1708-C-3050	0		0		0		17		8.5		17		8.5		8.5		0.17		0		226		0		0		0		
豆粕		m1708-P-2500	0		0		0		2		1		2		1		1		-0.03		0		40		0		0		0		
豆粕		m1708-P-2550	0		0		0		4.5		3		4.5		1.5		1.5		-0.05		0		30		0		0		0		
豆粕		m1708-P-2600	6		6		6		6		7		8.5		-1		1.5		-0.09		2		204		-2		0.01		0		
豆粕		m1708-P-2650	0		0		0		15		13		15		2		2		-0.14		0		212		0		0		0		
豆粕		m1708-P-2700	0		0		0		25		23.5		25		1.5		1.5		-0.21		0		140		0		0		0		
豆粕		m1708-P-2750	37		43		37		38.5		38		39		0.5		1		-0.3		72		142		18		2.84		0		
豆粕		m1708-P-2800	61		61		58.5		58.5		58.5		57.5		0		-1		-0.39		46		104		-16		2.72		0		
豆粕		m1708-P-2850	80.5		80.5		80.5		80.5		84.5		81		-4		-3.5		-0.49		20		102		-20		1.61		0		
豆粕		m1708-P-2900	111.5		111.5		110.5		110.5		116		109.5		-5.5		-6.5		-0.59		12		150		-12		1.33		0		
豆粕		m1708-P-2950	138		138		137.5		137.5		152.5		142.5		-15		-10		-0.68		44		100		-20		6.08		0		
豆粕		m1708-P-3000	0		0		0		180		193		180		-13		-13		-0.76		0		98		0		0		0		
豆粕		m1708-P-3050	0		0		0		220.5		237		220.5		-16.5		-16.5		-0.83		0		62		0		0		0		
豆粕		m1709-C-2500	321		334		254		333.5		289		316		44.5		27		0.92		300		876		140		92.28		0		
豆粕		m1709-C-2550	253.5		289.5		249		288.5		245.5		271.5		43		26		0.88		294		1,374		-6		80.6		0		
豆粕		m1709-C-2600	209		246.5		209		246.5		205.5		230		41		24.5		0.83		186		692		26		42.32		0		
豆粕		m1709-C-2650	179.5		207		179		207		169		191		38		22		0.77		310		772		8		58.79		0		
豆粕		m1709-C-2700	140.5		172.5		136.5		172.5		136		156		36.5		20		0.69		186		656		50		27.75		0		
豆粕		m1709-C-2750	112		140.5		108		140.5		107.5		125		33		17.5		0.61		1,526		2,328		-676		196.42		0		
豆粕		m1709-C-2800	86.5		113		84		113		83		98		30		15		0.53		1,876		2,334		-184		180.47		0		
豆粕		m1709-C-2850	68		88.5		65		88.5		62.5		75		26		12.5		0.45		2,114		2,234		76		160.51		0		
豆粕		m1709-C-2900	51.5		68		49.5		68		46.5		56.5		21.5		10		0.37		1,162		2,854		268		69.41		0		
豆粕		m1709-C-2950	40.5		52.5		38		52.5		33.5		41.5		19		8		0.29		1,606		2,948		230		69.58		0		
豆粕		m1709-C-3000	31.5		40.5		29.5		40.5		23.5		30		17		6.5		0.23		3,510		5,766		476		123.23		0		
豆粕		m1709-P-2500	7		8		7		7.5		10.5		8		-3		-2.5		-0.07		646		1,118		202		4.82		0		
豆粕		m1709-P-2550	12		13		11		12		17.5		13.5		-5.5		-4		-0.11		740		1,908		-250		8.92		0		
豆粕		m1709-P-2600	21		21		16.5		16.5		27		21.5		-10.5		-5.5		-0.17		752		3,928		-50		14.08		0		
豆粕		m1709-P-2650	33.5		34		26		26		40.5		32.5		-14.5		-8		-0.23		1,418		2,424		70		43.19		0		
豆粕		m1709-P-2700	50		50.5		38.5		38.5		57.5		47.5		-19		-10		-0.3		1,078		2,178		436		48.3		0		
豆粕		m1709-P-2750	70.5		73		55.5		55.5		78.5		66		-23		-12.5		-0.38		802		3,712		284		51.46		0		
豆粕		m1709-P-2800	97		99		77		77		104		89		-27		-15		-0.47		788		2,258		236		67.88		0		
豆粕		m1709-P-2850	128		130.5		102.5		104		133.5		116		-29.5		-17.5		-0.55		476		712		220		53.79		0		
豆粕		m1709-P-2900	162		162.5		133		133.5		167		147		-33.5		-20		-0.63		248		532		126		36.93		0		
豆粕		m1709-P-2950	191.5		200.5		167		167		204		182		-37		-22		-0.7		216		532		22		39.84		0		
豆粕		m1709-P-3000	243.5		244.5		208.5		208.5		244		220		-35.5		-24		-0.77		198		882		86		44.17		0		
豆粕		m1711-C-2550	0		0		0		287		282.5		287		4.5		4.5		0.86		0		0		0		0		0		
豆粕		m1711-C-2600	0		0		0		246.5		243		246.5		3.5		3.5		0.81		0		40		0		0		0		
豆粕		m1711-C-2650	0		0		0		209		206.5		209		2.5		2.5		0.75		0		88		0		0		0		
豆粕		m1711-C-2700	0		0		0		175		173		175		2		2		0.69		0		130		0		0		0		
豆粕		m1711-C-2750	0		0		0		144		143		144		1		1		0.62		0		100		0		0		0		
豆粕		m1711-C-2800	128.5		128.5		128.5		128.5		116.5		117		12		0.5		0.54		20		180		20		2.57		0		
豆粕		m1711-C-2850	0		0		0		93.5		93.5		93.5		0		0		0.47		0		82		0		0		0		
豆粕		m1711-C-2900	0		0		0		73.5		74		73.5		-0.5		-0.5		0.4		0		82		0		0		0		
豆粕		m1711-C-2950	0		0		0		57		58		57		-1		-1		0.33		0		140		0		0		0		
豆粕		m1711-C-3000	0		0		0		43.5		44.5		43.5		-1		-1		0.27		0		88		0		0		0		
豆粕		m1711-C-3050	0		0		0		32.5		33.5		32.5		-1		-1		0.22		0		152		0		0		0		
豆粕		m1711-P-2550	18.5		18.5		18.5		18.5		23		19.5		-4.5		-3.5		-0.14		20		68		0		0.37		0		
豆粕		m1711-P-2600	28		28.5		26.5		26.5		33		29		-6.5		-4		-0.19		46		340		-4		1.26		0		
豆粕		m1711-P-2650	0		0		0		41		46		41		-5		-5		-0.24		0		196		0		0		0		
豆粕		m1711-P-2700	0		0		0		56.5		62.5		56.5		-6		-6		-0.31		0		84		0		0		0		
豆粕		m1711-P-2750	81		81		74		74		82.5		75.5		-8.5		-7		-0.38		44		112		4		3.42		0		
豆粕		m1711-P-2800	97		97		97		97		105.5		98		-8.5		-7.5		-0.45		2		60		0		0.19		0		
豆粕		m1711-P-2850	120.5		120.5		120.5		120.5		132.5		124		-12		-8.5		-0.52		20		60		20		2.41		0		
豆粕		m1711-P-2900	0		0		0		154		162.5		154		-8.5		-8.5		-0.59		0		20		0		0		0		
豆粕		m1711-P-2950	184		184		184		184		196		187		-12		-9		-0.66		20		20		0		3.68		0		
豆粕		m1711-P-3000	0		0		0		223.5		232.5		223.5		-9		-9		-0.72		0		20		0		0		0		
豆粕		m1711-P-3050	0		0		0		262.5		271.5		262.5		-9		-9		-0.78		0		20		0		0		0		
豆粕		m1712-C-2550	0		0		0		321		307.5		321		13.5		13.5		0.85		0		4		0		0		0		
豆粕		m1712-C-2600	0		0		0		281.5		268		281.5		13.5		13.5		0.8		0		4		0		0		0		
豆粕		m1712-C-2650	0		0		0		244		231.5		244		12.5		12.5		0.75		0		64		0		0		0		
豆粕		m1712-C-2700	0		0		0		210		197.5		210		12.5		12.5		0.7		0		88		0		0		0		
豆粕		m1712-C-2750	0		0		0		178.5		166.5		178.5		12		12		0.64		0		122		0		0		0		
豆粕		m1712-C-2800	0		0		0		150.5		139		150.5		11.5		11.5		0.58		0		168		0		0		0		
豆粕		m1712-C-2850	0		0		0		125		114.5		125		10.5		10.5		0.52		0		64		0		0		0		
豆粕		m1712-C-2900	0		0		0		103		93.5		103		9.5		9.5		0.45		0		60		0		0		0		
豆粕		m1712-C-2950	0		0		0		84		75.5		84		8.5		8.5		0.39		0		100		0		0		0		
豆粕		m1712-C-3000	0		0		0		68		60		68		8		8		0.34		0		80		0		0		0		
豆粕		m1712-C-3050	0		0		0		54		47.5		54		6.5		6.5		0.29		0		162		0		0		0		
豆粕		m1712-C-3100	0		0		0		43		37		43		6		6		0.24		0		164		0		0		0		
豆粕		m1712-C-3150	43.5		43.5		43.5		43.5		28.5		33.5		15		5		0.2		20		128		0		0.87		0		
豆粕		m1712-P-2550	0		0		0		26		25.5		26		0.5		0.5		-0.15		0		106		0		0		0		
豆粕		m1712-P-2600	30		30		30		30		35.5		36		-5.5		0.5		-0.19		4		92		4		0.12		0		
豆粕		m1712-P-2650	0		0		0		48.5		48.5		48.5		0		0		-0.24		0		102		0		0		0		
豆粕		m1712-P-2700	0		0		0		64		64.5		64		-0.5		-0.5		-0.3		0		164		0		0		0		
豆粕		m1712-P-2750	71.5		71.5		71.5		71.5		83		82		-11.5		-1		-0.36		20		204		0		1.43		0		
豆粕		m1712-P-2800	0		0		0		103.5		105.5		103.5		-2		-2		-0.42		0		182		0		0		0		
豆粕		m1712-P-2850	0		0		0		128		130.5		128		-2.5		-2.5		-0.48		0		90		0		0		0		
豆粕		m1712-P-2900	0		0		0		156		159		156		-3		-3		-0.54		0		116		0		0		0		
豆粕		m1712-P-2950	0		0		0		186.5		190.5		186.5		-4		-4		-0.6		0		120		0		0		0		
豆粕		m1712-P-3000	0		0		0		220		225		220		-5		-5		-0.66		0		120		0		0		0		
豆粕		m1712-P-3050	0		0		0		256		262		256		-6		-6		-0.71		0		80		0		0		0		
豆粕		m1712-P-3100	0		0		0		294		301		294		-7		-7		-0.76		0		80		0		0		0		
豆粕		m1712-P-3150	0		0		0		334.5		342.5		334.5		-8		-8		-0.8		0		60		0		0		0		
豆粕		m1801-C-2550	300		332.5		300		332.5		294.5		322		38		27.5		0.83		72		788		36		22.98		0		
豆粕		m1801-C-2600	266		292.5		261.5		291		257		283		34		26		0.79		110		700		28		30.42		0		
豆粕		m1801-C-2650	226.5		254.5		226		254.5		222.5		247		32		24.5		0.74		226		430		64		53.73		0		
豆粕		m1801-C-2700	198.5		206		198.5		206		191		213.5		15		22.5		0.68		56		316		12		11.44		0		
豆粕		m1801-C-2750	167.5		191.5		166		191.5		162.5		182.5		29		20		0.63		70		304		-4		11.91		0		
豆粕		m1801-C-2800	141		165		139		165		137		155		28		18		0.57		324		1,088		-6		49.42		0		
豆粕		m1801-C-2850	120		143		116.5		140.5		114		130.5		26.5		16.5		0.51		338		426		114		43.35		0		
豆粕		m1801-C-2900	100.5		122.5		99.5		122.5		94.5		108.5		28		14		0.45		430		570		60		47.94		0		
豆粕		m1801-C-2950	84		102.5		83.5		102.5		77		89.5		25.5		12.5		0.4		232		658		-54		20.91		0		
豆粕		m1801-C-3000	71		85.5		67		85		62.5		73		22.5		10.5		0.34		378		1,752		88		29.89		0		
豆粕		m1801-C-3050	57.5		73.5		55		73.5		50.5		59.5		23		9		0.3		2,052		3,062		876		133.08		0		
豆粕		m1801-P-2550	31		31		24		24		37		31		-13		-6		-0.16		334		1,210		114		8.76		0		
豆粕		m1801-P-2600	42.5		42.5		34		35		50		42		-15		-8		-0.21		990		2,148		546		37.24		0		
豆粕		m1801-P-2650	55.5		56.5		47		48		65		55		-17		-10		-0.26		474		890		26		23.94		0		
豆粕		m1801-P-2700	75.5		75.5		63.5		64		83		71.5		-19		-11.5		-0.31		470		772		124		32.76		0		
豆粕		m1801-P-2750	96		97		83		83.5		104		90.5		-20.5		-13.5		-0.36		380		704		174		33.95		0		
豆粕		m1801-P-2800	121.5		122		105		106		128		112.5		-22		-15.5		-0.42		1,144		1,100		554		129.6		0		
豆粕		m1801-P-2850	148.5		148.5		129.5		129.5		155		137.5		-25.5		-17.5		-0.48		132		194		-4		18.17		0		
豆粕		m1801-P-2900	177.5		177.5		159.5		161.5		184.5		165		-23		-19.5		-0.54		166		294		2		28.28		0		
豆粕		m1801-P-2950	210		210		189		191		217		196		-26		-21		-0.59		258		370		-2		51.5		0		
