商品名称	合约名称	开盘价		最高价		最低价		收盘价		前结算价	结算价		涨跌		涨跌1		Delta		成交量		持仓量		持仓量变化	成交额		行权量		
豆粕		m1707-C-2500	0		0		0		316		341		316		-25		-25		1		0		180		-2		0		1		
豆粕		m1707-C-2550	280		294		230		259		291		266		-32		-25		1		44		210		-14		11.35		0		
豆粕		m1707-C-2600	205.5		211.5		205		211		241		216		-30		-25		1		44		244		-24		9.16		1		
豆粕		m1707-C-2650	154		154		154		154		191		166		-37		-25		1		4		166		4		0.62		0		
豆粕		m1707-C-2700	136.5		151		103		107.5		141.5		117.5		-34		-24		0.95		146		172		-80		17.32		0		
豆粕		m1707-C-2750	98		98		62		62		94.5		73.5		-32.5		-21		0.82		42		266		-42		3.49		0		
豆粕		m1707-C-2800	58.5		58.5		24.5		28.5		54		39		-25.5		-15		0.59		184		638		-20		7.7		0		
豆粕		m1707-C-2850	28		28		8.5		9.5		25		16.5		-15.5		-8.5		0.33		186		1,058		-78		3.09		0		
豆粕		m1707-C-2900	10.5		17		4		4		9		5		-5		-4		0.14		124		1,984		-10		0.92		0		
豆粕		m1707-C-2950	4.5		5		4.5		5		2		1		3		-1		0.04		56		1,322		-46		0.21		0		
豆粕		m1707-C-3000	1		1		1		1		0.5		0.5		0.5		0		0.02		46		784		4		0.05		0		
豆粕		m1707-C-3050	0.5		0.5		0.5		0.5		0.5		0.5		0		0		0.01		94		1,258		0		0.05		0		
豆粕		m1707-C-3100	0.5		0.5		0.5		0.5		0.5		0.5		0		0		0.01		160		1,330		60		0.08		0		
豆粕		m1707-C-3150	0		0		0		0.5		0.5		0.5		0		0		0.01		0		882		0		0		0		
豆粕		m1707-P-2500	0		0		0		0.5		0.5		0.5		0		0		-0.01		0		814		0		0		0		
豆粕		m1707-P-2550	0		0		0		0.5		0.5		0.5		0		0		-0.01		0		958		0		0		0		
豆粕		m1707-P-2600	0		0		0		0.5		0.5		0.5		0		0		-0.01		0		942		0		0		0		
豆粕		m1707-P-2650	0.5		0.5		0.5		0.5		0.5		0.5		0		0		-0.02		116		1,494		68		0.06		0		
豆粕		m1707-P-2700	0.5		2		0.5		1		0.5		1.5		0.5		1		-0.05		174		1,962		96		0.14		0		
豆粕		m1707-P-2750	3.5		9		2.5		4		3.5		7.5		0.5		4		-0.18		156		1,758		70		0.71		0		
豆粕		m1707-P-2800	10		22.5		9		19		13		23		6		10		-0.41		268		1,090		-82		3.28		0		
豆粕		m1707-P-2850	30.5		175.5		29		47.5		34		50.5		13.5		16.5		-0.67		214		1,106		-20		10.19		0		
豆粕		m1707-P-2900	67.5		96.5		66		89		68		89		21		21		-0.86		122		690		12		10.43		0		
豆粕		m1707-P-2950	110.5		110.5		110.5		110.5		111		135		-0.5		24		-0.97		12		336		-2		1.38		0		
豆粕		m1707-P-3000	151		194.5		151		190.5		159.5		184		31		24.5		-1		46		260		-6		7.96		0		
豆粕		m1707-P-3050	210		211		206.5		206.5		209		234		-2.5		25		-1		48		410		-14		10.07		0		
豆粕		m1707-P-3100	262		263.5		262		263.5		259		284		4.5		25		-1		24		154		-10		6.31		0		
豆粕		m1707-P-3150	303		310		303		310		309		334		1		25		-1		22		12		-20		6.68		0		
豆粕		m1708-C-2500	0		0		0		300		317		300		-17		-17		1		0		44		0		0		0		
豆粕		m1708-C-2550	0		0		0		251.5		267.5		251.5		-16		-16		0.97		0		20		0		0		0		
豆粕		m1708-C-2600	0		0		0		204		219.5		204		-15.5		-15.5		0.93		0		48		0		0		0		
豆粕		m1708-C-2650	0		0		0		160		174		160		-14		-14		0.86		0		20		0		0		0		
豆粕		m1708-C-2700	126.5		126.5		96		96		132		119.5		-36		-12.5		0.77		40		100		0		4.45		0		
豆粕		m1708-C-2750	67.5		67.5		67.5		67.5		95		85		-27.5		-10		0.65		20		172		0		1.35		0		
豆粕		m1708-C-2800	63		63		63		63		65		57.5		-2		-7.5		0.51		20		278		-20		1.26		0		
豆粕		m1708-C-2850	30		30		28.5		29.5		41.5		36		-12		-5.5		0.37		60		374		20		1.76		0		
豆粕		m1708-C-2900	27		27.5		19.5		20		25		21.5		-5		-3.5		0.26		66		212		2		1.6		0		
豆粕		m1708-C-2950	15		15		13		14.5		14		12		0.5		-2		0.16		30		270		0		0.4		0		
豆粕		m1708-C-3000	12.5		12.5		9.5		9.5		7		6		2.5		-1		0.09		24		286		20		0.29		0		
豆粕		m1708-C-3050	0		0		0		3		3.5		3		-0.5		-0.5		0.05		0		340		0		0		0		
豆粕		m1708-C-3100	0		0		0		1		1.5		1		-0.5		-0.5		0.02		0		380		0		0		0		
豆粕		m1708-P-2500	2		2		2		2		0.5		0.5		1.5		0		-0.01		170		232		148		0.34		0		
豆粕		m1708-P-2550	0		0		0		1.5		1		1.5		0.5		0.5		-0.03		0		32		0		0		0		
豆粕		m1708-P-2600	0		0		0		4.5		3		4.5		1.5		1.5		-0.07		0		228		0		0		0		
豆粕		m1708-P-2650	8		9		8		9		7		10		2		3		-0.14		38		176		0		0.32		0		
豆粕		m1708-P-2700	12		19.5		12		19.5		15		20		4.5		5		-0.23		82		196		78		1.15		0		
豆粕		m1708-P-2750	39		39		36		36		28.5		35.5		7.5		7		-0.35		40		120		20		1.5		0		
豆粕		m1708-P-2800	0		0		0		57.5		48		57.5		9.5		9.5		-0.49		0		150		0		0		0		
豆粕		m1708-P-2850	0		0		0		86		74.5		86		11.5		11.5		-0.62		0		134		0		0		0		
豆粕		m1708-P-2900	109.5		109.5		109.5		109.5		107.5		121.5		2		14		-0.74		20		156		0		2.19		0		
豆粕		m1708-P-2950	0		0		0		161.5		146.5		161.5		15		15		-0.84		0		100		0		0		0		
豆粕		m1708-P-3000	189.5		189.5		189.5		189.5		190		206		-0.5		16		-0.91		2		60		0		0.38		0		
豆粕		m1708-P-3050	0		0		0		252.5		236		252.5		16.5		16.5		-0.95		0		44		0		0		0		
豆粕		m1708-P-3100	0		0		0		301		284		301		17		17		-0.98		0		2		0		0		0		
豆粕		m1709-C-2500	308.5		309.5		265		270.5		298.5		281.5		-28		-17		0.95		222		1,284		46		61.89		0		
豆粕		m1709-C-2550	258.5		261.5		214		223.5		252.5		236		-29		-16.5		0.9		248		1,064		-10		59.87		0		
